id,age.cat,gender,area,veh.make,veh.body,veh.age,claim,num.claims,tot.cost
8096693,3,F,B,B,HBACK,1,0,0,0
4927610,1,M,B,D,UTE,3,0,0,0
4703061,2,F,D,B,HBACK,2,0,0,0
1442233,5,M,B,D,SEDAN,2,1,1,587.79
7671570,6,F,C,B,HBACK,2,0,0,0
2708751,2,F,C,B,HBACK,2,0,0,0
8876574,3,F,C,D,HBACK,3,0,0,0
4195124,2,F,B,D,HBACK,4,0,0,0
4664619,2,M,D,D,TRUCK,3,0,0,0
6112296,5,F,D,B,HBACK,4,0,0,0
7459102,1,F,A,B,HBACK,3,1,1,214.0899928
1811058,5,M,A,B,SEDAN,1,0,0,0
4085809,3,M,A,A,SEDAN,3,1,1,548.2199993
9816827,4,F,D,D,TRUCK,4,0,0,0
3670633,2,M,F,D,STNWG,4,0,0,0
8295060,4,F,B,B,HBACK,3,0,0,0
5626088,3,F,D,D,UTE,2,0,0,0
7677034,3,M,C,C,STNWG,3,0,0,0
9437521,3,M,C,C,SEDAN,1,0,0,0
8502979,6,F,E,B,HBACK,4,0,0,0
7536539,5,F,C,D,SEDAN,4,1,1,200
1145165,4,F,E,B,HBACK,3,1,1,2207.659996
6038458,2,F,D,B,SEDAN,4,0,0,0
5591707,6,F,C,B,HBACK,1,0,0,0
4592732,6,M,D,C,SEDAN,3,0,0,0
2211569,3,M,C,D,STNWG,3,0,0,0
5333067,5,F,A,D,HBACK,3,0,0,0
8925373,4,F,A,D,SEDAN,4,0,0,0
1450458,4,M,E,C,STNWG,3,0,0,0
169491,4,F,C,D,SEDAN,3,0,0,0
8793462,5,M,F,D,UTE,3,0,0,0
6442188,4,F,C,D,SEDAN,1,0,0,0
9452667,5,M,A,D,STNWG,1,0,0,0
543560,2,M,D,D,TRUCK,3,0,0,0
3069143,5,F,D,D,SEDAN,4,0,0,0
6909962,2,F,E,D,UTE,3,0,0,0
1018390,3,F,A,A,SEDAN,3,0,0,0
6526877,4,M,C,D,UTE,2,0,0,0
8421662,3,F,C,D,HBACK,2,0,0,0
8507729,5,M,B,D,TRUCK,3,0,0,0
7431267,4,M,A,D,HBACK,2,0,0,0
6796222,4,M,A,C,STNWG,2,0,0,0
784997,2,F,A,D,SEDAN,4,0,0,0
8294954,3,F,C,D,SEDAN,4,0,0,0
989730,4,F,C,C,STNWG,4,0,0,0
8762259,3,F,B,B,HBACK,2,0,0,0
7861995,4,F,D,D,SEDAN,4,0,0,0
482875,1,F,A,D,SEDAN,3,0,0,0
134075,3,F,D,C,SEDAN,2,0,0,0
6776620,1,M,B,D,UTE,4,0,0,0
1921236,2,M,A,D,HBACK,2,0,0,0
5519491,4,F,A,D,STNWG,4,0,0,0
9431438,3,M,B,D,STNWG,3,0,0,0
1335133,3,F,E,D,SEDAN,2,0,0,0
230401,3,M,B,B,HBACK,2,0,0,0
7473107,4,F,B,D,SEDAN,3,0,0,0
7505749,4,M,B,B,SEDAN,2,0,0,0
6864610,4,M,D,B,HBACK,3,0,0,0
8865278,4,F,B,D,SEDAN,1,0,0,0
8964174,2,F,A,B,HBACK,1,0,0,0
2799326,2,F,C,C,SEDAN,2,0,0,0
2811483,3,M,C,C,SEDAN,2,0,0,0
9820627,3,F,D,B,STNWG,3,0,0,0
3859734,3,M,A,D,SEDAN,2,0,0,0
4728637,6,M,C,D,SEDAN,2,0,0,0
8295391,5,F,C,D,SEDAN,2,0,0,0
544305,3,F,E,B,SEDAN,3,0,0,0
5662758,1,M,E,D,UTE,3,0,0,0
4369862,1,M,F,D,STNWG,3,0,0,0
5454944,4,M,A,B,HBACK,2,0,0,0
4294711,3,M,C,B,HBACK,4,0,0,0
5395036,5,F,B,D,HBACK,4,1,1,876.4499989
5412191,2,F,A,D,HBACK,3,0,0,0
2726193,3,F,B,D,UTE,4,0,0,0
469133,2,M,F,D,STNWG,3,0,0,0
4822751,5,F,B,D,SEDAN,4,1,1,296.2199998
2525022,2,M,C,A,SEDAN,3,0,0,0
9475266,5,M,E,D,UTE,2,0,0,0
6065843,4,M,F,B,HBACK,2,0,0,0
2533773,6,F,D,D,HBACK,1,0,0,0
2787698,4,M,A,D,HBACK,1,0,0,0
4088348,6,M,B,D,SEDAN,4,0,0,0
6034272,3,F,C,C,SEDAN,3,0,0,0
5099295,6,M,A,D,SEDAN,2,1,1,858.3799992
584252,3,F,C,D,STNWG,3,0,0,0
5854210,3,F,B,D,SEDAN,3,0,0,0
157553,6,F,E,D,SEDAN,4,0,0,0
2198921,2,F,A,D,COUPE,4,0,0,0
6623776,6,M,C,D,HBACK,3,0,0,0
1681962,5,M,A,D,UTE,3,0,0,0
3626376,3,F,C,B,SEDAN,2,0,0,0
1312077,2,F,E,C,STNWG,3,0,0,0
1934998,4,F,F,D,STNWG,4,0,0,0
6624119,2,M,C,D,SEDAN,2,0,0,0
404704,3,F,B,B,SEDAN,3,0,0,0
3957576,3,F,A,C,UTE,2,0,0,0
2518015,6,M,C,B,SEDAN,2,0,0,0
7420025,2,F,C,D,SEDAN,4,0,0,0
7870582,4,F,D,D,HBACK,1,0,0,0
3154941,6,M,C,D,HDTOP,4,0,0,0
6266691,1,M,F,D,TRUCK,2,0,0,0
6566696,4,M,D,B,HBACK,3,0,0,0
3472859,5,F,E,D,SEDAN,4,0,0,0
928295,3,F,E,D,STNWG,2,0,0,0
2516703,5,M,B,D,SEDAN,4,0,0,0
2503454,4,F,C,D,SEDAN,4,0,0,0
9494841,4,M,C,D,HBACK,1,0,0,0
1353237,4,M,D,D,STNWG,3,0,0,0
1945661,4,F,B,B,SEDAN,3,0,0,0
4448930,5,F,B,A,CONVT,4,0,0,0
3984862,1,M,C,B,SEDAN,3,0,0,0
2835166,2,M,A,D,SEDAN,2,0,0,0
9861831,5,M,B,D,SEDAN,2,0,0,0
2670417,5,F,B,C,SEDAN,2,0,0,0
5884498,4,F,C,D,STNWG,4,1,1,531.0899992
2834418,4,F,A,D,HBACK,3,0,0,0
1488326,5,F,A,D,STNWG,1,0,0,0
8409149,1,F,A,D,SEDAN,2,0,0,0
1106812,3,F,A,D,HBACK,4,0,0,0
360316,1,F,C,B,HBACK,1,0,0,0
7164388,5,M,A,C,STNWG,1,0,0,0
9165689,5,F,B,B,SEDAN,4,0,0,0
3385128,4,M,C,D,STNWG,1,0,0,0
6628267,3,F,A,B,HBACK,2,0,0,0
6595165,5,F,B,D,HBACK,3,0,0,0
8196326,3,F,B,D,SEDAN,2,0,0,0
6741062,4,M,C,D,SEDAN,1,0,0,0
6117163,2,F,A,D,HBACK,1,0,0,0
9779426,3,M,E,D,STNWG,1,0,0,0
4791501,3,M,C,D,UTE,3,0,0,0
2717855,4,F,B,D,SEDAN,3,0,0,0
5589226,5,M,D,C,BUS,4,0,0,0
5461165,5,M,C,D,HBACK,4,1,1,930.9199982
2976865,6,M,A,D,HBACK,1,0,0,0
5953818,4,F,D,B,HBACK,3,0,0,0
1439072,2,F,C,B,SEDAN,3,0,0,0
9105958,4,M,F,C,STNWG,4,0,0,0
9635145,2,F,A,B,SEDAN,2,0,0,0
3286903,2,M,B,D,COUPE,4,0,0,0
7166451,1,M,C,B,HBACK,1,0,0,0
8208548,4,F,E,B,HBACK,4,0,0,0
2875170,4,M,A,D,HBACK,4,1,1,1517.529999
2398049,1,F,C,B,HBACK,1,0,0,0
4694818,3,M,C,D,STNWG,3,0,0,0
1763649,3,M,A,D,SEDAN,3,0,0,0
2669381,2,M,E,D,UTE,3,0,0,0
2500609,6,F,D,B,HBACK,1,0,0,0
2292860,1,F,D,B,HBACK,2,0,0,0
9413586,1,F,F,C,UTE,2,0,0,0
8763147,2,M,A,B,HBACK,3,0,0,0
440158,3,M,B,D,HBACK,2,0,0,0
7823775,1,M,C,D,SEDAN,1,0,0,0
4428792,5,M,C,D,SEDAN,3,0,0,0
305879,3,M,C,D,SEDAN,3,0,0,0
4323719,2,F,B,D,HBACK,2,0,0,0
3770605,3,F,D,C,HBACK,2,0,0,0
3284255,2,F,A,B,SEDAN,2,0,0,0
4571677,5,F,D,C,STNWG,1,0,0,0
6817335,2,F,B,C,STNWG,1,0,0,0
2522310,3,F,B,B,SEDAN,3,0,0,0
107611,2,M,C,D,STNWG,2,0,0,0
3944434,5,F,D,B,SEDAN,1,0,0,0
2552717,6,M,A,D,UTE,2,0,0,0
5645044,4,M,C,D,SEDAN,3,0,0,0
3734769,1,F,F,B,SEDAN,3,0,0,0
6780998,1,F,B,B,HBACK,2,0,0,0
6800114,3,F,A,B,SEDAN,3,0,0,0
101187,1,F,C,D,UTE,2,1,1,462.6999989
2430516,4,F,E,B,SEDAN,1,0,0,0
8078853,4,F,D,B,HBACK,3,0,0,0
7708657,6,F,D,D,SEDAN,3,0,0,0
1934615,4,F,E,D,STNWG,3,0,0,0
9480572,4,F,C,D,SEDAN,4,0,0,0
1656273,2,M,C,D,SEDAN,2,0,0,0
4132084,4,M,A,D,HDTOP,3,0,0,0
770689,4,F,A,D,SEDAN,2,0,0,0
9504930,4,F,C,D,UTE,1,0,0,0
5197386,1,F,A,B,HBACK,1,0,0,0
7026148,2,M,A,C,STNWG,2,0,0,0
6839335,6,F,A,B,HBACK,2,0,0,0
318884,4,F,C,B,HBACK,2,0,0,0
350447,4,F,E,D,SEDAN,4,0,0,0
277760,3,F,A,D,HBACK,2,0,0,0
5401247,4,M,E,C,UTE,4,0,0,0
8908469,3,F,C,D,STNWG,4,0,0,0
6596939,6,M,E,D,HBACK,4,0,0,0
3628031,4,M,A,D,SEDAN,4,0,0,0
6943056,2,F,E,D,STNWG,2,1,1,1405.75
7849837,2,F,B,B,HBACK,1,0,0,0
7115312,5,M,B,D,UTE,3,1,1,2188.17363
6479882,4,F,A,C,HDTOP,4,0,0,0
6836310,3,M,B,D,STNWG,4,0,0,0
4583415,3,F,D,D,SEDAN,2,0,0,0
1387016,1,M,A,D,SEDAN,4,0,0,0
2119606,5,F,D,C,STNWG,4,0,0,0
1508156,4,F,C,B,SEDAN,3,1,1,1054.709999
163589,5,F,B,B,SEDAN,4,0,0,0
6769405,3,M,B,D,TRUCK,3,0,0,0
3006220,1,F,C,B,HBACK,1,0,0,0
4067168,5,M,C,D,SEDAN,3,0,0,0
5450829,5,F,B,D,SEDAN,2,0,0,0
8657239,3,F,C,B,STNWG,3,0,0,0
7657506,2,M,E,D,STNWG,3,0,0,0
4819258,6,M,A,B,SEDAN,1,0,0,0
9083157,1,M,A,B,HBACK,2,0,0,0
329009,3,M,D,C,STNWG,2,0,0,0
4265944,3,F,C,D,SEDAN,3,0,0,0
900114,2,M,B,D,UTE,3,0,0,0
2084151,5,M,A,D,SEDAN,2,0,0,0
141640,3,M,A,D,STNWG,2,0,0,0
9435078,3,F,D,D,STNWG,3,0,0,0
2408733,3,F,A,B,SEDAN,3,0,0,0
2786961,3,F,E,D,SEDAN,3,0,0,0
9757110,4,M,C,D,SEDAN,3,0,0,0
7473833,5,F,A,D,HBACK,2,0,0,0
4955167,2,F,D,B,HBACK,3,1,1,3817.379997
1313225,2,F,F,D,UTE,4,0,0,0
812071,6,F,D,D,SEDAN,4,0,0,0
2088115,3,F,E,B,SEDAN,4,0,0,0
5375688,5,M,D,C,STNWG,4,0,0,0
4700479,2,M,E,D,STNWG,3,0,0,0
8142376,4,F,A,C,SEDAN,3,0,0,0
504000,4,F,B,D,HBACK,3,0,0,0
2451781,3,F,B,B,SEDAN,4,0,0,0
6216759,4,F,C,D,STNWG,4,0,0,0
2606751,5,F,B,B,HBACK,2,0,0,0
4764642,2,F,A,B,HBACK,3,0,0,0
9933140,5,F,B,C,SEDAN,1,0,0,0
1556558,2,F,C,C,SEDAN,3,0,0,0
4118928,5,M,A,D,STNWG,1,0,0,0
5299086,2,F,F,C,SEDAN,1,0,0,0
9296192,4,M,A,B,HBACK,1,0,0,0
9815257,5,F,C,D,SEDAN,4,0,0,0
849644,2,F,A,D,HBACK,2,0,0,0
2525779,5,F,B,B,HBACK,4,0,0,0
4068314,6,M,A,D,UTE,4,0,0,0
9872182,5,M,C,B,HBACK,1,0,0,0
8633259,2,M,C,C,SEDAN,4,0,0,0
3903763,4,F,F,D,STNWG,4,0,0,0
8554528,6,F,A,D,SEDAN,3,0,0,0
2884129,5,F,D,D,SEDAN,2,0,0,0
2721543,4,F,C,D,HBACK,4,0,0,0
334339,5,M,D,B,SEDAN,3,0,0,0
6857454,3,M,F,D,STNWG,4,0,0,0
169448,6,F,C,B,HBACK,3,0,0,0
1541867,3,F,B,D,SEDAN,3,0,0,0
9432505,4,F,A,B,HBACK,2,0,0,0
6343606,4,F,D,C,STNWG,3,0,0,0
9265519,1,F,C,B,HBACK,3,0,0,0
2531671,2,F,E,D,STNWG,2,0,0,0
360765,3,F,A,D,STNWG,3,0,0,0
3597169,2,F,C,D,HBACK,2,0,0,0
1801742,5,F,D,D,SEDAN,1,0,0,0
6232725,4,M,F,D,TRUCK,3,0,0,0
8584828,4,M,D,C,SEDAN,1,0,0,0
3903550,3,F,A,D,SEDAN,2,0,0,0
1769973,5,M,C,D,SEDAN,2,0,0,0
9858669,5,M,E,D,STNWG,1,0,0,0
2925192,4,F,B,B,HBACK,3,0,0,0
6861470,5,M,A,D,TRUCK,4,0,0,0
6997853,2,F,A,D,HBACK,3,0,0,0
4593480,3,M,C,D,HBACK,4,0,0,0
6009466,2,F,B,D,SEDAN,2,0,0,0
9691080,2,F,B,D,SEDAN,1,0,0,0
9285635,4,M,A,D,STNWG,1,0,0,0
5015950,3,F,C,B,STNWG,2,0,0,0
5587351,2,M,C,D,STNWG,3,0,0,0
958246,4,M,C,D,HBACK,2,0,0,0
9170142,5,M,A,D,HBACK,3,0,0,0
4594844,2,M,E,D,STNWG,3,0,0,0
7236434,5,M,C,D,SEDAN,2,0,0,0
2991999,3,M,C,D,STNWG,4,0,0,0
6280654,4,F,C,D,SEDAN,2,0,0,0
9593854,2,M,A,D,SEDAN,2,0,0,0
8762207,2,F,A,B,HBACK,3,0,0,0
8813065,1,F,E,D,UTE,1,0,0,0
1471812,1,F,D,B,HBACK,2,0,0,0
5431258,3,F,C,D,HBACK,3,0,0,0
464345,4,F,B,C,STNWG,4,0,0,0
959846,1,M,B,D,PANVN,3,0,0,0
4262725,5,M,E,C,STNWG,4,0,0,0
1969622,5,F,E,C,STNWG,1,0,0,0
177192,5,F,C,B,SEDAN,1,0,0,0
9498246,4,F,C,D,SEDAN,4,0,0,0
9720884,5,F,D,D,SEDAN,2,0,0,0
8076629,2,M,C,B,HBACK,4,0,0,0
6166669,4,F,E,D,STNWG,3,0,0,0
6535033,3,F,B,D,SEDAN,4,0,0,0
2478719,3,M,D,D,HDTOP,3,0,0,0
7544363,5,F,C,D,SEDAN,4,0,0,0
7542079,2,F,F,D,STNWG,2,0,0,0
9858933,5,M,A,D,PANVN,4,1,2,680.8299997
7865658,6,M,B,B,HBACK,4,0,0,0
684208,5,F,D,D,HDTOP,4,0,0,0
6960778,2,F,A,D,HDTOP,2,0,0,0
5542771,6,F,A,B,SEDAN,3,0,0,0
7108041,2,M,C,C,UTE,2,0,0,0
2748907,3,F,F,D,UTE,4,0,0,0
4263001,6,M,E,C,TRUCK,2,0,0,0
6299540,5,F,C,D,STNWG,2,0,0,0
2725376,5,F,C,D,SEDAN,2,1,1,2917.5
323514,3,F,B,D,SEDAN,4,0,0,0
1480334,2,M,C,A,SEDAN,4,1,1,1193.789999
3520022,3,F,C,D,SEDAN,4,1,1,200
6925775,4,F,B,D,SEDAN,3,0,0,0
1437535,1,F,A,C,SEDAN,2,0,0,0
8759083,4,M,E,D,UTE,4,0,0,0
1385356,5,F,B,C,STNWG,1,0,0,0
6252576,5,F,A,D,HBACK,2,1,1,353.77
8082619,2,F,D,D,HBACK,4,0,0,0
1216685,2,M,C,D,HBACK,2,0,0,0
7833006,5,F,F,B,HBACK,3,0,0,0
8430805,2,F,A,B,SEDAN,1,0,0,0
296365,2,F,B,D,STNWG,3,0,0,0
305382,4,F,A,B,SEDAN,3,0,0,0
2674480,2,M,C,B,HBACK,1,0,0,0
8213233,4,M,E,C,SEDAN,4,0,0,0
1372974,4,F,C,D,HBACK,2,0,0,0
270938,4,F,A,B,HBACK,1,0,0,0
9952256,4,M,A,C,STNWG,2,0,0,0
1263172,4,F,A,D,STNWG,3,0,0,0
5417129,4,M,C,D,PANVN,3,0,0,0
8005762,2,F,D,B,SEDAN,2,1,1,654.4899998
1062080,3,F,C,C,STNWG,2,0,0,0
1112650,4,F,B,D,STNWG,1,0,0,0
4445791,1,M,C,D,UTE,3,0,0,0
6740089,3,F,D,D,STNWG,1,0,0,0
5452877,3,F,E,B,HBACK,2,0,0,0
3336487,4,F,C,D,SEDAN,3,0,0,0
2292940,3,F,C,D,HBACK,4,0,0,0
5771900,2,M,C,B,HBACK,1,0,0,0
4077620,3,M,C,D,SEDAN,3,0,0,0
9133602,1,F,A,D,HBACK,4,0,0,0
7845334,4,M,A,D,STNWG,1,0,0,0
447077,6,F,E,D,HBACK,2,1,1,3931.25
5925618,6,F,C,B,HBACK,1,0,0,0
6836338,6,F,A,D,STNWG,4,0,0,0
3333036,2,M,C,B,HBACK,1,0,0,0
132094,1,M,A,D,UTE,2,0,0,0
9840355,6,F,D,B,SEDAN,2,0,0,0
8576418,3,M,C,C,STNWG,1,0,0,0
4252858,1,F,F,D,UTE,3,0,0,0
7612404,2,F,B,D,SEDAN,2,0,0,0
2481541,6,F,D,D,HBACK,2,0,0,0
470104,2,F,B,D,SEDAN,4,0,0,0
3426932,5,M,C,B,HBACK,3,0,0,0
3612496,3,F,C,B,HBACK,1,0,0,0
9572847,2,F,D,D,UTE,3,0,0,0
5925050,6,M,D,C,STNWG,1,0,0,0
8296522,4,M,E,C,UTE,3,0,0,0
6760270,1,F,F,C,STNWG,2,0,0,0
1142329,2,M,E,D,UTE,3,0,0,0
9610584,2,M,C,D,HBACK,2,0,0,0
6768769,3,M,B,D,HDTOP,3,0,0,0
4547082,6,M,D,D,STNWG,4,0,0,0
1761679,4,F,A,D,STNWG,2,0,0,0
312882,3,F,D,D,STNWG,1,0,0,0
9003335,3,M,E,B,HBACK,1,0,0,0
992494,4,F,B,D,STNWG,2,0,0,0
3874619,2,F,E,D,STNWG,1,0,0,0
8793342,1,F,A,B,HBACK,2,0,0,0
1981573,5,M,E,C,STNWG,1,1,1,480
2295934,5,F,C,B,HBACK,3,0,0,0
5136312,3,M,A,D,STNWG,3,0,0,0
1926485,1,F,A,C,COUPE,4,0,0,0
3878552,2,M,E,D,UTE,4,0,0,0
3301628,1,F,F,D,TRUCK,4,0,0,0
6574476,5,M,B,D,SEDAN,4,0,0,0
3251712,3,F,C,D,SEDAN,3,0,0,0
42567,3,F,F,D,STNWG,4,0,0,0
4341161,4,F,C,D,SEDAN,2,0,0,0
6530957,1,M,C,D,SEDAN,4,0,0,0
5833823,1,M,C,B,HBACK,2,0,0,0
4253978,1,F,B,B,HBACK,1,0,0,0
8667305,3,M,A,D,SEDAN,2,0,0,0
5393143,6,F,B,D,SEDAN,4,1,2,2133.329996
209769,3,M,B,D,PANVN,3,0,0,0
3900682,3,F,D,C,STNWG,1,0,0,0
6861687,5,F,E,B,HBACK,3,0,0,0
4615813,2,F,A,D,HBACK,3,0,0,0
4574100,4,F,A,D,HBACK,2,0,0,0
8808466,2,F,B,D,STNWG,1,0,0,0
4108459,3,F,E,D,COUPE,4,0,0,0
7364148,4,F,D,C,STNWG,4,0,0,0
1209438,4,F,C,D,SEDAN,4,0,0,0
9297495,6,F,E,D,STNWG,4,0,0,0
8398977,2,F,F,D,STNWG,4,0,0,0
7106857,3,M,F,D,STNWG,3,1,1,200
6236992,4,M,B,D,SEDAN,2,0,0,0
2478572,3,M,B,C,STNWG,4,0,0,0
1828694,3,M,D,D,STNWG,4,0,0,0
4415782,5,M,E,D,HDTOP,2,0,0,0
1692113,5,M,C,C,STNWG,4,0,0,0
8142781,2,F,B,D,HBACK,3,0,0,0
1204075,4,M,E,D,UTE,4,0,0,0
3218711,3,F,A,B,HBACK,3,0,0,0
8228113,3,F,C,D,SEDAN,4,0,0,0
5604171,2,M,C,C,STNWG,2,0,0,0
1674663,6,M,D,B,SEDAN,1,0,0,0
2047525,5,F,B,D,SEDAN,4,0,0,0
9821612,4,F,B,D,HBACK,3,0,0,0
2734208,1,M,C,D,PANVN,3,0,0,0
6225347,2,M,A,D,SEDAN,2,0,0,0
180911,2,M,D,D,PANVN,4,0,0,0
5570045,2,F,C,D,STNWG,4,0,0,0
2687055,2,F,F,B,HBACK,3,0,0,0
6336650,4,F,A,D,SEDAN,2,0,0,0
4190316,3,M,E,D,MIBUS,3,1,1,12343.72998
2723083,5,M,E,D,UTE,4,1,2,1713.199998
5795614,1,F,A,D,HBACK,4,0,0,0
981551,5,M,A,D,UTE,3,0,0,0
6048244,3,F,A,B,HBACK,2,0,0,0
273709,3,F,E,D,STNWG,4,0,0,0
8526078,3,M,C,D,STNWG,4,0,0,0
4552978,2,F,D,D,UTE,4,0,0,0
8315358,4,M,C,D,STNWG,1,0,0,0
3487682,5,M,B,C,STNWG,2,0,0,0
8410297,2,F,A,C,SEDAN,3,0,0,0
5464333,5,M,E,D,HBACK,3,1,1,3255.639999
6792871,6,F,D,D,SEDAN,2,0,0,0
4026988,1,M,C,D,PANVN,3,0,0,0
8887431,2,F,C,D,STNWG,4,0,0,0
5695033,3,F,C,B,STNWG,1,1,1,274.7099998
1250149,5,F,A,D,SEDAN,1,1,1,441.9199996
8200549,6,F,D,D,SEDAN,3,0,0,0
1926170,6,M,C,C,SEDAN,3,0,0,0
1354309,4,F,B,D,HBACK,4,0,0,0
1727292,3,M,C,D,UTE,4,0,0,0
7160452,1,F,A,D,HBACK,2,0,0,0
2057168,4,F,B,D,HBACK,4,0,0,0
4856130,4,M,E,D,HDTOP,2,0,0,0
7136178,3,M,A,D,SEDAN,1,0,0,0
4979469,3,M,B,D,SEDAN,4,0,0,0
6345212,4,M,E,D,STNWG,3,0,0,0
3389103,3,M,B,B,HBACK,1,0,0,0
7852099,3,F,D,D,SEDAN,4,0,0,0
6039368,4,F,A,D,SEDAN,3,0,0,0
8396768,3,F,A,C,STNWG,1,0,0,0
6503675,3,F,B,B,COUPE,4,0,0,0
1622692,5,M,F,D,STNWG,4,0,0,0
2427110,4,F,B,D,SEDAN,3,0,0,0
4298204,5,F,A,D,SEDAN,2,0,0,0
2426326,1,M,E,D,UTE,3,0,0,0
9739001,3,M,D,C,TRUCK,3,0,0,0
4543809,2,F,B,D,HBACK,3,0,0,0
5219513,4,M,C,D,SEDAN,1,0,0,0
873338,4,F,C,D,STNWG,1,0,0,0
6132170,2,M,C,B,HBACK,3,0,0,0
6910992,3,F,E,C,STNWG,3,0,0,0
9874428,1,M,C,D,SEDAN,2,0,0,0
1709488,4,F,A,D,HBACK,2,0,0,0
9442270,5,M,C,B,HBACK,2,0,0,0
4810276,3,M,D,C,UTE,1,0,0,0
3113222,1,F,A,C,SEDAN,2,0,0,0
1012989,4,F,C,C,SEDAN,3,0,0,0
9980210,3,M,A,D,UTE,3,0,0,0
9175115,1,F,C,D,HBACK,1,0,0,0
5256282,5,F,A,D,SEDAN,2,0,0,0
4823452,1,F,E,C,TRUCK,3,0,0,0
8148790,5,M,B,B,HBACK,2,0,0,0
3400437,3,M,C,D,SEDAN,4,0,0,0
4733146,5,F,B,C,SEDAN,4,0,0,0
8096176,4,M,C,D,HBACK,4,0,0,0
6228799,5,F,C,B,HBACK,2,0,0,0
4189259,4,F,B,D,HBACK,3,0,0,0
2855498,3,F,A,B,HBACK,3,0,0,0
8106484,2,F,A,D,HBACK,2,0,0,0
9747556,2,F,A,C,STNWG,2,0,0,0
3439637,5,M,D,D,STNWG,2,0,0,0
9752178,3,M,A,D,HDTOP,4,0,0,0
431223,3,F,B,C,STNWG,3,0,0,0
4612823,5,M,A,D,UTE,3,0,0,0
8144132,6,F,C,B,SEDAN,2,0,0,0
4062783,4,F,B,D,STNWG,4,0,0,0
7419024,5,F,C,C,SEDAN,4,0,0,0
8216605,3,F,B,D,HDTOP,3,0,0,0
9413184,4,M,E,D,UTE,4,0,0,0
7252598,2,F,A,B,HBACK,1,0,0,0
3794608,2,F,A,D,HBACK,1,1,1,200
6858880,3,F,B,C,SEDAN,3,0,0,0
8298247,4,F,A,D,SEDAN,2,0,0,0
4516337,3,M,F,D,SEDAN,2,0,0,0
3107092,3,M,B,D,HBACK,4,0,0,0
6067897,3,F,A,D,SEDAN,2,0,0,0
1290493,2,F,C,B,SEDAN,4,0,0,0
3938000,3,F,B,D,HBACK,4,0,0,0
1069431,3,F,A,B,SEDAN,1,0,0,0
4264255,5,F,C,B,SEDAN,4,0,0,0
2513805,3,M,A,C,STNWG,1,0,0,0
1452020,6,M,C,D,HBACK,2,0,0,0
2409568,2,F,C,B,HBACK,3,0,0,0
9744649,2,F,D,B,HBACK,3,0,0,0
60801,3,M,F,D,SEDAN,2,0,0,0
3760746,4,F,C,B,HBACK,1,0,0,0
1927778,6,F,C,D,UTE,2,0,0,0
7561559,5,F,F,D,HDTOP,2,0,0,0
9555063,5,F,A,D,STNWG,1,1,1,303.5
4941192,5,F,B,B,HBACK,2,0,0,0
7770349,4,F,E,D,UTE,4,0,0,0
3993852,4,M,D,B,HBACK,3,0,0,0
3479024,2,F,C,D,SEDAN,1,0,0,0
5957143,2,F,C,D,HDTOP,2,0,0,0
954840,2,M,C,C,STNWG,1,0,0,0
1252347,5,M,D,C,STNWG,2,0,0,0
2887951,4,F,D,C,SEDAN,3,1,1,2058.309998
5450750,6,M,A,D,SEDAN,3,0,0,0
9147507,4,F,D,C,UTE,4,0,0,0
6066264,4,F,A,D,SEDAN,4,0,0,0
3707037,4,F,C,B,HBACK,3,0,0,0
2878846,2,M,C,D,STNWG,4,0,0,0
6300962,3,M,F,C,STNWG,4,0,0,0
2523706,2,M,D,D,SEDAN,2,0,0,0
4610632,3,M,B,C,STNWG,1,0,0,0
453975,1,M,D,D,HDTOP,2,0,0,0
7334149,6,M,C,A,SEDAN,3,1,1,2767.279999
8339974,5,F,B,B,HBACK,1,0,0,0
2959525,2,F,B,D,SEDAN,1,1,1,2107.049999
5967088,2,F,C,D,STNWG,3,0,0,0
768614,2,F,D,C,STNWG,1,0,0,0
8363719,2,F,A,D,SEDAN,1,0,0,0
1007073,4,F,C,D,HDTOP,1,0,0,0
6794360,3,F,C,D,HBACK,3,0,0,0
8875197,4,M,D,D,UTE,3,0,0,0
3749431,6,M,B,D,SEDAN,4,0,0,0
3623219,6,F,A,B,HBACK,1,0,0,0
3664568,3,M,B,C,STNWG,3,0,0,0
4942909,5,F,C,B,HBACK,2,0,0,0
1144390,3,F,A,D,HBACK,3,0,0,0
6857465,4,M,A,C,SEDAN,3,0,0,0
3562044,3,M,C,C,STNWG,4,0,0,0
2440760,2,M,F,D,STNWG,4,0,0,0
4586866,4,F,B,D,HBACK,4,0,0,0
3930309,3,F,C,D,STNWG,3,0,0,0
2884589,4,F,C,D,HBACK,2,0,0,0
8315710,2,M,B,C,HBACK,1,0,0,0
5453149,5,F,B,B,HBACK,4,0,0,0
7315350,4,M,C,C,SEDAN,2,0,0,0
2568016,4,F,F,D,HDTOP,1,0,0,0
1133940,2,M,C,B,STNWG,3,0,0,0
7223680,2,F,C,B,HBACK,2,0,0,0
3798422,1,F,C,B,HBACK,1,0,0,0
7446122,3,M,D,D,STNWG,4,0,0,0
9923475,5,F,E,A,SEDAN,4,0,0,0
2166114,3,F,D,B,STNWG,3,0,0,0
4429781,3,F,D,D,STNWG,3,0,0,0
4516136,3,F,D,B,HBACK,4,0,0,0
660564,1,F,C,D,HBACK,2,0,0,0
4544107,4,M,A,D,STNWG,3,0,0,0
8778950,2,F,B,B,HBACK,3,0,0,0
